Regions,Existing Stores Revenue,Store Type,Budget Version,Retailers,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Americas,Volume Discount,Franchise Store,Budget version 1,Equipment Rental Store,9096.39044,4333.458748,7316.839515,15532.32887,1171.363067,2717.072789,27059.18457,7712.674843,8085.166464,5511.187488,46850.91016,46850.91016
Americas,Volume Discount,Franchise Store,Budget version 1,Eyewear Store,8801.41413,10646.51522,6418.152949,14113.86753,7326.837277,11663.7299,9247.627316,6271.540409,12165.18475,13206.81169,5812.77185,5812.77185
Americas,Volume Discount,Franchise Store,Budget version 1,Golf Shop,31924.90276,37603.31441,37454.1603,52313.21063,25346.31222,57545.69469,34217.92298,27768.01663,42407.66155,38205.827,85513.31533,59579.18332
Americas,Volume Discount,Franchise Store,Budget version 1,Outdoors Shop,102536.3803,148655.3294,112578.4623,152617.411,146074.7516,197222.6506,103289.9183,152757.9876,171646.5516,152173.7947,291751.8597,291751.8597
Americas,Volume Discount,Franchise Store,Budget version 1,Sports Store,156526.809,123855.7996,127116.9816,119422.5906,126407.4098,100586.5964,144234.7889,99057.35982,77597.74799,120475.3521,31865.02276,31865.02276
Americas,Volume Discount,Franchise Store,Budget version 1,Warehouse Store,22662.7491,26117.34709,19000.29579,39840.81444,41688.92228,22117.33019,42258.90185,53131.38184,12648.54941,40262.16863,83743.12015,83743.12015
Americas,Volume Discount,Franchise Store,Budget version 2,Department Store,89275.52732,114453.8809,59847.59032,79630.69334,101210.3827,94283.80029,100552.9329,133953.1648,108197.2482,81569.99604,935925.2808,935925.2808
Americas,Volume Discount,Franchise Store,Budget version 2,Direct Marketing,1804.998253,7506.80847,2741.74672,11509.05675,3446.629524,15339.0165,9262.876713,8529.569565,3257.234706,1252.305354,37437.01123,37437.01123
Americas,Volume Discount,Franchise Store,Budget version 2,Equipment Rental Store,10892.90839,5189.307725,8761.89991,18599.93111,1402.704806,3253.688942,32403.31653,9235.911881,9681.969814,6599.63541,56103.86625,56103.86625
Americas,Volume Discount,Franchise Store,Budget version 2,Eyewear Store,10539.67488,12749.17955,7685.72464,16901.32665,8773.872208,13967.29199,11074.01424,7510.156432,14567.78312,15815.12918,6960.782049,6960.782049
Americas,Volume Discount,Franchise Store,Budget version 2,Golf Shop,38230.00381,45029.88982,44851.27808,62644.95956,30352.1555,68910.8482,40975.89071,33252.14143,50783.08539,45751.39737,102402.015,71345.94655
Americas,Volume Discount,Franchise Store,Budget version 2,Outdoors Shop,122787.0995,178014.4439,134812.4716,182759.0283,174924.2075,236173.7088,123689.4596,182927.3684,205546.384,182227.7987,349372.2375,349372.2375
Americas,Volume Discount,Franchise Store,Budget version 2,Sports Store,187440.5241,148317.0592,152222.3178,143008.3008,151372.6071,120452.2374,172720.8559,118620.9798,92923.1398,144268.9805,38158.29765,38158.29765
Americas,Volume Discount,Franchise Store,Budget version 2,Warehouse Store,27138.59431,31275.46814,22752.81419,47709.29138,49922.39663,26485.45632,50604.94597,63624.71786,15146.61129,48213.86215,100282.21,100282.21
Americas,Volume Discount,Corporate Store,Budget version 1,Department Store,41338.94623,52997.75842,27712.3686,36872.91523,46865.36946,43658.02216,46560.93796,62026.88287,50100.6307,37770.90747,39096.0894,40354.70762
Americas,Volume Discount,Corporate Store,Budget version 1,Direct Marketing,826.9426021,3439.172139,1256.104879,5272.763663,1579.040203,7027.422887,4243.697852,3907.740232,1492.270752,573.7316169,6197.910424,806.678038
Americas,Volume Discount,Corporate Store,Budget version 1,Equipment Rental Store,5012.760146,2388.044956,4032.100618,8559.421457,645.5046146,1497.300976,14911.54134,4250.234095,4455.503566,3037.057511,4103.578803,2625.381292
Americas,Volume Discount,Corporate Store,Budget version 1,Eyewear Store,4828.650687,5840.913955,3521.140793,7743.180269,4019.665155,6398.980471,5073.453131,3440.705923,6674.089691,7245.5493,1971.905222,5214.183739
Americas,Volume Discount,Corporate Store,Budget version 1,Golf Shop,17749.28052,20906.3057,20823.38057,29084.56316,14091.78309,31993.66609,19024.13047,15438.17752,23577.37745,21241.2845,25502.13811,17767.95297
Americas,Volume Discount,Corporate Store,Budget version 1,Outdoors Shop,56253.72862,81555.60531,61763.03717,83729.29104,80139.84321,108200.7132,56667.13626,83806.41446,94169.09889,83485.91329,73545.69241,95874.2705
Americas,Volume Discount,Corporate Store,Budget version 1,Sports Store,87560.88545,69284.76692,71109.06777,66804.83588,70712.13426,56268.00616,80684.74606,55412.55326,43408.07539,67393.74918,53215.65656,57913.21684
Americas,Volume Discount,Corporate Store,Budget version 1,Warehouse Store,12433.28594,14328.55494,10423.98298,21857.553,22871.46587,12134.05708,23184.16923,29149.05257,6939.274247,22088.71723,23570.96146,20400.68808
Americas,Volume Discount,Corporate Store,Budget version 2,Department Store,43172.91683,55348.96328,28941.80655,38508.7538,48944.51559,45594.87678,48626.57821,64778.6579,52323.30671,39446.58478,40830.55738,42145.01324
Americas,Volume Discount,Corporate Store,Budget version 2,Direct Marketing,863.6292757,3591.74837,1311.831008,5506.685774,1649.093109,7339.189107,4431.966248,4081.104126,1558.474198,599.1847795,6472.875961,842.4656897
Americas,Volume Discount,Corporate Store,Budget version 2,Equipment Rental Store,5235.147401,2493.988737,4210.981666,8939.153618,674.1419311,1563.727584,15573.08042,4438.792467,4653.16856,3171.794235,4285.630925,2741.854317
Americas,Volume Discount,Corporate Store,Budget version 2,Eyewear Store,5042.870067,6100.041617,3677.3535,8086.700515,4197.994513,6682.866326,5298.532983,3593.350199,6970.180555,7566.992531,2059.387283,5445.506996
Americas,Volume Discount,Corporate Store,Budget version 2,Golf Shop,18536.71372,21833.7979,21747.19386,30374.87747,14716.95423,33413.04052,19868.12141,16123.08041,24623.3697,22183.63778,26633.52089,18556.21456
Americas,Volume Discount,Corporate Store,Budget version 2,Outdoors Shop,58749.3821,85173.75712,64503.10689,87443.87674,83695.18582,113000.9547,59181.13025,87524.42168,98346.83865,87189.70173,76808.49058,100127.6589
Americas,Volume Discount,Corporate Store,Budget version 2,Sports Store,91445.45689,72358.5324,74263.76695,69768.58112,73849.2238,58764.29304,84264.26287,57870.88863,45333.84132,70383.62111,55576.5283,60482.49223
Americas,Volume Discount,Corporate Store,Budget version 2,Warehouse Store,12984.87912,14964.23028,10886.43498,22827.24655,23886.1409,12672.3752,24212.7171,30442.22791,7247.12982,23068.66621,24616.66907,21305.74894
Americas,Freight,Franchise Store,Budget version 1,Department Store,244269.8392,313161.198,163751.0492,217880.2774,276925.2073,257973.147,275126.3362,366513.8589,296042.21,223186.4702,2560817.334,2560817.334
Americas,Freight,Franchise Store,Budget version 1,Direct Marketing,4938.717768,20539.63671,7501.787449,31490.32579,9430.44152,41969.61033,25344.47539,23338.04849,8912.231848,3426.475727,102432.6934,102432.6934
Americas,Freight,Franchise Store,Budget version 1,Equipment Rental Store,29804.46111,14198.64325,23973.73554,50891.9109,3837.988837,8902.530163,88659.82825,25270.69599,26491.17043,18057.48931,153507.7171,153507.7171
Americas,Freight,Franchise Store,Budget version 1,Eyewear Store,28837.96676,34883.46842,21029.17539,46244.30083,24006.49336,38216.38775,30299.99102,20548.79718,39859.41216,43272.3186,19045.63505,19045.63505
Americas,Freight,Franchise Store,Budget version 1,Golf Shop,104602.4276,123207.8295,122719.1237,171405.0273,83047.57604,188549.3406,112115.5431,90982.32723,138949.3456,125181.9711,280185.6734,195212.0969
Americas,Freight,Franchise Store,Budget version 1,Outdoors Shop,335962.0037,487071.4392,368865.0377,500053.2597,478616.1372,646203.0032,338430.9824,500513.8609,562402.527,498599.7443,955929.389,955929.389
Americas,Freight,Franchise Store,Budget version 1,Sports Store,512862.4614,405815.4041,416500.7164,391289.9277,414175.7937,329573.5074,472587.4713,324562.9404,254250.1971,394739.3167,104406.2299,104406.2299
Americas,Freight,Franchise Store,Budget version 1,Warehouse Store,74254.84081,85573.8835,62254.75705,130539.0322,136594.3855,72467.7675,138461.9322,174085.7777,41443.16381,131919.6056,274385.6021,274385.6021
Americas,Freight,Franchise Store,Budget version 2,Department Store,867216.398,867216.398,867216.398,867216.398,867216.398,867216.398,867216.398,867216.398,867216.398,867216.398,867216.398,867216.398
Americas,Freight,Franchise Store,Budget version 2,Direct Marketing,34688.65592,34688.65592,34688.65592,34688.65592,34688.65592,34688.65592,34688.65592,34688.65592,34688.65592,34688.65592,34688.65592,34688.65592
Americas,Freight,Franchise Store,Budget version 2,Equipment Rental Store,51985.1251,51985.1251,51985.1251,51985.1251,51985.1251,51985.1251,51985.1251,51985.1251,51985.1251,51985.1251,51985.1251,51985.1251
Americas,Freight,Franchise Store,Budget version 2,Eyewear Store,25475.80344,25475.80344,29703.8105,25475.80344,25475.80344,25475.80344,25475.80344,25475.80344,25475.80344,25475.80344,25475.80344,25475.80344
Americas,Freight,Franchise Store,Budget version 2,Golf Shop,634066.7147,634066.7147,634066.7147,634066.7147,634066.7147,634066.7147,634066.7147,634066.7147,634066.7147,634066.7147,634066.7147,634066.7147
Americas,Freight,Franchise Store,Budget version 2,Outdoors Shop,323723.848,323723.848,323723.848,323723.848,323723.848,323723.848,323723.848,323723.848,323723.848,323723.848,323723.848,323723.848
Americas,Freight,Franchise Store,Budget version 2,Sports Store,35356.99069,35356.99069,35356.99069,35356.99069,35356.99069,35356.99069,35356.99069,35356.99069,35356.99069,35356.99069,35356.99069,35356.99069
Americas,Freight,Franchise Store,Budget version 2,Warehouse Store,92920.21354,92920.21354,92920.21354,92920.21354,92920.21354,92920.21354,92920.21354,92920.21354,92920.21354,92920.21354,92920.21354,92920.21354
Americas,Freight,Corporate Store,Budget version 1,Department Store,110116.7235,141172.9142,73818.89254,98220.32203,124837.7475,116294.168,124026.8172,165224.2676,133455.6829,100612.3511,104142.3078,107494.9555
Americas,Freight,Corporate Store,Budget version 1,Direct Marketing,2226.371544,9259.258139,3381.802097,14195.8234,4251.238405,18919.87972,11425.27706,10520.7808,4017.62974,1544.653575,16686.58937,2171.813449
Americas,Freight,Corporate Store,Budget version 1,Equipment Rental Store,13435.83643,6400.741404,10807.34821,22942.04844,1730.163483,4013.256225,39967.80703,11392.01734,11942.20662,8140.307313,10998.93303,7036.880397
Americas,Freight,Corporate Store,Budget version 1,Eyewear Store,13000.14125,15725.45043,9479.941937,20846.9081,10822.11541,17227.92883,13659.22107,9263.387676,17968.60342,19507.13997,5308.946151,14038.1091
Americas,Freight,Corporate Store,Budget version 1,Golf Shop,47154.72299,55542.02901,55321.72071,77269.30213,37437.80649,84997.95014,50541.63178,41014.78843,62638.29677,56431.97107,67751.83124,47204.3302
Americas,Freight,Corporate Store,Budget version 1,Outdoors Shop,151451.5063,219571.5656,166284.1778,225423.7639,215759.9196,291307.9965,152564.5206,225631.4027,253530.783,224768.5198,198006.5351,258121.6042
Americas,Freight,Corporate Store,Budget version 1,Sports Store,231198.1457,182941.3849,187758.3184,176393.3072,186710.2444,148571.5752,213042.1999,146312.8141,114615.864,177948.2901,140512.0684,152915.6344
Americas,Freight,Corporate Store,Budget version 1,Warehouse Store,33474.04576,38576.66465,28064.4139,58846.9316,61576.68191,32668.43399,62418.57105,78477.78307,18682.55789,59469.29341,63459.92883,54924.62477
Americas,Freight,Corporate Store,Budget version 2,Department Store,115382.2469,147923.4718,77348.73882,102916.9874,130807.1957,121855.0823,129957.4887,173124.9045,139837.2206,105423.3978,109122.1487,112635.1121
Americas,Freight,Corporate Store,Budget version 2,Direct Marketing,2332.831409,9702.014143,3543.511941,14874.63437,4454.522653,19824.58399,11971.60701,11023.85986,4209.74337,1618.515285,17484.50293,2275.664473
Americas,Freight,Corporate Store,Budget version 2,Equipment Rental Store,14078.30661,6706.809843,11324.13025,24039.08338,1812.895842,4205.160723,41878.97381,11936.75689,12513.25493,8529.557713,11524.87621,7373.36751
Americas,Freight,Corporate Store,Budget version 2,Eyewear Store,13621.77751,16477.40458,9933.250522,21843.75835,11339.60359,18051.72797,14312.37298,9706.341145,18827.81989,20439.92565,5562.807502,14709.37855
Americas,Freight,Corporate Store,Budget version 2,Golf Shop,49409.55123,58197.91854,57967.07562,80964.1389,39227.99458,89062.35273,52958.41405,42976.0194,65633.51318,59130.41555,70991.56488,49461.53054
Americas,Freight,Corporate Store,Budget version 2,Outdoors Shop,158693.562,230070.9628,174235.4971,236202.9995,226077.0528,305237.6615,159859.7981,236420.5671,265654.0303,235516.4232,207474.7431,270464.3738
Americas,Freight,Corporate Store,Budget version 2,Sports Store,242253.4987,191689.2127,196736.4807,184828.0214,195638.2903,155675.9195,223229.3782,153309.1497,120096.5257,186457.3599,147231.0259,160227.7013
Americas,Freight,Corporate Store,Budget version 2,Warehouse Store,35074.69611,40421.31026,29406.38834,61660.85382,64521.1344,34230.56187,65403.28069,82230.40656,19575.91398,62312.97552,66494.43376,57550.99148
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 1,Department Store,21779086.92,33086073.07,18836108.89,25246014.86,36204203.45,39711406.49,25428084.08,41012144.72,30706382.5,30035546.17,29810967.81,27621981.88
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 1,Direct Marketing,611404.2189,3497590.776,798029.1461,1547504.445,406386.7499,1745169.529,1879416.898,1029019.859,1096861.118,266094.3099,1291306.54,210336.4471
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 1,Equipment Rental Store,2278587.116,966101.8559,1126506.387,2457832.972,173797.6458,467782.6003,5269243.614,1891669.339,1192420.887,3301812.616,1323223.977,1099862.649
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 1,Eyewear Store,650133.0014,1165943.404,504813.2855,1041159.463,900100.6928,1014706.228,967965.7312,711936.099,1288968.074,1076624.802,482043.8272,901868.7919
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 1,Golf Shop,18753060.38,18636718.05,22255799.27,27805529.34,22264225.16,27253001.88,21725159.47,21833225.83,21074234.93,20779878,21497813.42,18954293.67
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 1,Outdoors Shop,8851827.033,10309888.02,8649723.726,10881932.94,11144283.49,15085795.79,10094251.48,12315815.88,12375995.46,12858093.9,9004463.765,12617736.27
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 1,Sports Store,1763824.667,1220263.182,1120355.216,1309084.836,1470531.254,1148757.118,1417521.459,1161058.824,981455.4321,1112105.87,1079881.595,871318.2955
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 1,Warehouse Store,2033569.777,2793430.028,2071538.969,3658909.084,3960274.55,2047451.066,4485359.792,4393962.874,1213120.716,4850607.138,3384517.154,3624487.86
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 2,Department Store,23017184.67,34966950.48,19906904.19,26681200.56,38262340.37,41968920.91,26873620.05,43343603.53,32451979.23,31743007.19,31505662,29192236.57
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 2,Direct Marketing,646161.3317,3696421.849,843395.5145,1635476.993,429489.0278,1844378.943,1986258.007,1087517.589,1159215.49,281221.2417,1364714.746,222293.6554
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 2,Equipment Rental Store,2408120.259,1021022.823,1190546.033,2597555.884,183677.696,494375.11,5568789.626,1999206.975,1260207.641,3489514.091,1398446.626,1162387.651
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 2,Eyewear Store,687091.7688,1232224.966,533510.9162,1100347.307,951269.626,1072390.258,1022992.657,752408.2496,1362243.345,1137828.779,509447.0595,953138.2381
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 2,Golf Shop,19819134.54,19696178.39,23520997.18,29386218.36,23529902.06,28802280.81,22960191.56,23074401.27,22272263.26,21961172.72,22719921.34,20031807.55
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 2,Outdoors Shop,9355035.783,10895984.63,9141443.306,11500549.17,11777813.83,15943393.26,10668089.59,13015945.51,13079546.18,13589050.95,9516349.611,13335029.46
Asia Pacific,Existing Stores Revenue,Franchise Store,Budget version 2,Sports Store,1864094.59,1289632.716,1184045.18,1383503.703,1554128.03,1214061.675,1498104.733,1227062.708,1037249.22,1175326.875,1141270.715,920851.0067
